 time            od              hd              cm              v(acq)          v(sp)           v(sn)           i(vdd)         
 8.01400000e-07 -3.39315218e-01  7.30985199e-08  9.28042861e-01  0.00000000e+00  8.88750000e-01  9.11250000e-01 -9.77737037e-04 
 8.06400000e-07 -3.39315218e-01  7.30985139e-08  9.28042861e-01  0.00000000e+00  8.88750000e-01  9.11250000e-01 -9.77737037e-04 
 8.11400000e-07 -3.39315218e-01  7.30985077e-08  9.28042861e-01  0.00000000e+00  8.88750000e-01  9.11250000e-01 -9.77737037e-04 
 8.16400000e-07 -3.39315218e-01  7.30985014e-08  9.28042861e-01  0.00000000e+00  8.88750000e-01  9.11250000e-01 -9.77737037e-04 
 8.21400000e-07 -3.39315218e-01  7.30984950e-08  9.28042861e-01  0.00000000e+00  8.88750000e-01  9.11250000e-01 -9.77737037e-04 
 8.26400000e-07 -3.39315218e-01  7.30984888e-08  9.28042861e-01  0.00000000e+00  8.88750000e-01  9.11250000e-01 -9.77737037e-04 
 8.31400000e-07 -3.39315217e-01  7.30984827e-08  9.28042861e-01  0.00000000e+00  8.88750000e-01  9.11250000e-01 -9.77737037e-04 
 8.36400000e-07 -3.39315217e-01  7.30984766e-08  9.28042861e-01  0.00000000e+00  8.88750000e-01  9.11250000e-01 -9.77737037e-04 
 8.41400000e-07 -3.39315217e-01  7.30984705e-08  9.28042861e-01  0.00000000e+00  8.88750000e-01  9.11250000e-01 -9.77737037e-04 
 8.46400000e-07 -3.39315217e-01  7.30984644e-08  9.28042861e-01  0.00000000e+00  8.88750000e-01  9.11250000e-01 -9.77737037e-04 
 8.51400000e-07 -3.39315217e-01  7.30984582e-08  9.28042861e-01  0.00000000e+00  8.88750000e-01  9.11250000e-01 -9.77737037e-04 
 8.56400000e-07 -3.39315217e-01  7.30984518e-08  9.28042861e-01  0.00000000e+00  8.88750000e-01  9.11250000e-01 -9.77737037e-04 
 8.61400000e-07 -3.39315217e-01  7.30984455e-08  9.28042861e-01  0.00000000e+00  8.88750000e-01  9.11250000e-01 -9.77737037e-04 
